,4,8,16,32,64,128,256
canc,0.7644373146341259,,,,,,
demo,0.6500735737469812,,,,,,
expr,0.6418308620616242,0.6738002616792107,0.7275945321649816,0.7713632666120404,0.7789800359826557,0.7827674461644433,0.7781177597469765
hist,0.6195744426926881,0.6470570296353838,0.6898901416323021,0.7368315527210081,0.759685533774183,0.7785120094034482,0.7847250383849755
text,0.5873637885552478,0.6342984163332377,0.7206322025548055,0.7541928782735632,0.7725368349196904,0.7786142883821434,0.7785476494033474
canc-demo,0.7764732156333893,,,,,,
canc-expr,0.7672570042459087,0.7685396089417191,0.777383436355294,0.7896697531799901,0.7906449620835805,0.7926073223165033,0.7873564773882027
canc-hist,0.7671654148161274,0.7679343620174282,0.7699347649072,0.7777586600332657,0.7852632913645745,0.7926928114723836,0.7961344417946019
canc-text,0.7648748321261858,0.7671844482866429,0.7712030348310728,0.7819084747026319,0.7895563470513212,0.7916521710709128,0.7893909520579234
demo-expr,0.6903041253755356,0.7223542377316543,0.7587161353021382,0.7898489028701591,0.7949654147655448,0.7972124558789729,0.7932060898954814
demo-hist,0.6855161708428276,0.7113343647568995,0.7339139105724608,0.7625628715347219,0.7785108446866442,0.7941370123617195,0.7983807857682076
demo-text,0.6733356666581732,0.6891724146186178,0.7490610046708861,0.7727884934147122,0.7891407304588615,0.7946595682029362,0.7928062823356687
expr-hist,0.6625199200199605,0.6886031467121203,0.7405860050674858,0.7814163839173563,0.7953451175785731,0.8029021229371205,0.8057384312527105
expr-text,0.6614098687486963,0.7012277559260409,0.7556798453108498,0.7934858832391244,0.8045712001813256,0.8093084199975973,0.8076027952588156
hist-text,0.6338313882554902,0.6881886740165963,0.7343431067231636,0.774788666386031,0.7959780459415641,0.80785234351355,0.8112231533588439
canc-demo-expr,0.7778544923488049,0.7796603275405178,0.7869353075669008,0.7994122108232015,0.8009262069030711,0.8027635938127478,0.7982728550251816
canc-demo-hist,0.7781502794215391,0.7786817760412472,0.7808121767245895,0.7877479026636854,0.7948109061971758,0.8024651161558671,0.8054662061052676
canc-demo-text,0.7764191132188593,0.778494714179988,0.7819095310014814,0.7918159038365136,0.8004645524651778,0.8027083933176581,0.7997594255771086
canc-expr-hist,0.768258525966391,0.769174727974543,0.7786504500294238,0.7929171488276683,0.7996624219030476,0.8046096821679436,0.8051805243106516
canc-expr-text,0.7669214349106052,0.7701284613893039,0.7787957254628003,0.7982512502831022,0.8056384152538041,0.8092370184536873,0.8050145188461582
canc-hist-text,0.7671639436048141,0.7696091583831887,0.7727489339381216,0.788539127699279,0.8005592649672211,0.8085908825390234,0.8098122010496175
demo-expr-hist,0.7045202702477628,0.735908091625886,0.7697787843606342,0.797396150333547,0.8073619589144119,0.8141618008978737,0.8158090388795027
demo-expr-text,0.7039777812845519,0.7370100332426535,0.7775632646952347,0.8054207590497544,0.8150558488347173,0.8191755395347432,0.8172361577186151
demo-hist-text,0.6927747333317864,0.7337949125520727,0.7618621836697514,0.789084471781573,0.8071927121214955,0.8179769173405234,0.8202144937240728
expr-hist-text,0.6725822510610515,0.7114551741636778,0.7579905147851191,0.7963602332392239,0.8108908781028891,0.8178735635983176,0.8199391056865449
canc-demo-expr-hist,0.7787980664437122,0.7806412151321271,0.7887918570502845,0.8026511005438681,0.8089486096294756,0.8143982076952605,0.8143863457068227
canc-demo-expr-text,0.7777969975421122,0.7812910596786569,0.7894082338656174,0.8075383957953017,0.8152064386578589,0.8188363722114204,0.8145051507278614
canc-demo-hist-text,0.7781313162565853,0.7807166747701877,0.7839235774979109,0.7975268877869883,0.8098224280236991,0.8179188672412993,0.8185965254853219
canc-expr-hist-text,0.768027170696675,0.7710376443575733,0.7794955121569533,0.8000328781184212,0.8110223943840834,0.817057504777156,0.8169468021508284
demo-expr-hist-text,0.711614919949435,0.7493858188255091,0.780218656850802,0.8077068714707826,0.8199392413587377,0.8262323585051,0.8275690097929846
canc-demo-expr-hist-text,0.7787531381379227,0.7825423838776201,0.7903554718061183,0.8090875708257304,0.8198020434291141,0.8260434766156937,0.8253483530021708
